# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Wed May 25 12:58:17 CDT 2022 [seed=1653501485735]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	tmrca(RUTI)	age(RUTI)	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7578000	-14725.743757647488	-1407.0953012277055	-13318.648456419782	94346.16952519445	-92326.16952519445	476446.1841894637	35673.44149356551	-33653.44149356551	15881.662066755829	1.780188037768688	0.23794701659777157	0.22851498448690288	0.2558981875705702	0.2776398113447576	1.701189968521443E-5	1.7011899685214434E-5	-13318.648456419782	0.0	-1400.7882399757796
7579000	-14713.779033516206	-1404.7541490951232	-13309.024884421084	91038.0152986369	-89018.0152986369	467594.27062835515	35673.44149356551	-33653.44149356551	16368.737747790998	1.7350585698889218	0.2497814229011837	0.220949654439449	0.2407036026740209	0.2885653199853487	1.6675631862605338E-5	1.6675631862605328E-5	-13309.024884421084	0.0	-1398.743820563678
7580000	-14719.722065626102	-1402.43395648338	-13317.28810914272	78163.78674731894	-76143.78674731894	441527.2416003635	35653.536128970816	-33633.536128970816	13150.686773695643	1.7412953681730006	0.2497814229011837	0.220949654439449	0.2407036026740209	0.2885653199853487	1.7085118963289235E-5	1.708511896328922E-5	-13317.28810914272	0.0	-1396.853040149183
7581000	-14719.647073479993	-1408.5440866423703	-13311.102986837623	96891.42689412834	-94871.42689412834	485203.23014089034	36113.28147612056	-34093.28147612056	15513.85955881216	1.9267233863402873	0.2466751339169927	0.220949654439449	0.2438098916582119	0.2885653199853487	1.7018172641812716E-5	1.7018172641812716E-5	-13311.102986837623	0.0	-1402.0576858299373
7582000	-14715.490982574394	-1415.0884436287802	-13300.402538945615	115952.50376776193	-113932.50376776193	546223.1352588682	37419.902102784115	-35399.902102784115	14244.44524997874	1.8508591986332792	0.2473569592799424	0.21805635845361565	0.23747530651715315	0.29711137574929103	1.5522913472829467E-5	1.552291347282947E-5	-13300.402538945615	0.0	-1408.6017254456633
7583000	-14708.261579729087	-1406.8837618741795	-13301.377817854907	108278.69749748745	-106258.69749748745	513032.96933106956	35431.76142881881	-33411.76142881881	14481.512049517216	1.9735641451808998	0.250738440836352	0.22334795735736954	0.23262028755548797	0.29329331425079275	1.723275463969087E-5	1.7232754639690865E-5	-13301.377817854907	0.0	-1399.8852303015815
7584000	-14702.02282740087	-1408.7238010027802	-13293.29902639809	112026.51271193293	-110006.51271193293	526286.1127523453	36044.12291876746	-34024.12291876746	14280.442902576775	1.9719990896092876	0.250738440836352	0.22334795735736954	0.24424483221683552	0.2816687695894452	1.6863445677266536E-5	1.6863445677266543E-5	-13293.29902639809	0.0	-1401.72944009457
7585000	-14706.819733377824	-1409.7552612472234	-13297.064472130602	100834.87852730625	-98814.87852730625	508647.8647447635	36523.11089147179	-34503.11089147179	14748.520690601708	1.772593304199614	0.2525554720738415	0.21701195051525912	0.24876380782145646	0.2816687695894452	1.6878722594611845E-5	1.687872259461185E-5	-13297.064472130602	0.0	-1403.0818923648862
7586000	-14723.779583742318	-1411.2369417758237	-13312.542641966495	95639.89092728305	-93619.89092728305	502053.36730802926	36473.39654123697	-34453.39654123697	13437.466951527907	1.772593304199614	0.2537947015603672	0.20886313894921657	0.24484408534414998	0.2924980741462685	1.6952250344434506E-5	1.6952250344434506E-5	-13312.542641966495	0.0	-1404.7223625141169
7587000	-14716.432187297152	-1410.7974962735927	-13305.634691023559	91678.14116338069	-89658.14116338069	494451.8007969443	36999.92363666481	-34979.92363666481	12734.440414673718	1.9055362401587346	0.24464004926132074	0.20886313894921657	0.25399873764319647	0.2924980741462685	1.591607874999106E-5	1.5916078749991054E-5	-13305.634691023559	0.0	-1404.9475570866296
7588000	-14706.89612184791	-1409.1216940116672	-13297.774427836244	92278.36764334483	-90258.36764334483	496412.59679492447	37461.908526013365	-35441.908526013365	15985.796160450518	1.7907144642541595	0.24109038173175446	0.21781329070999556	0.25399873764319647	0.28709758991505585	1.662860163936229E-5	1.662860163936229E-5	-13297.774427836244	0.0	-1402.686315753922
7589000	-14715.315690603718	-1412.1026507036966	-13303.213039900022	101300.3023773482	-99280.3023773482	517028.9885787798	37721.18809805681	-35701.18809805681	16479.84499356623	1.9337285094823558	0.2467403922464985	0.21548752527178314	0.25399873764319647	0.28377334483852423	1.569012508173011E-5	1.569012508173012E-5	-13303.213039900022	0.0	-1405.7704250829154
7590000	-14725.172408235523	-1417.9487145839835	-13307.22369365154	104357.8354630855	-102337.8354630855	535130.1770660201	38827.9651041518	-36807.9651041518	17601.227132004216	1.8962093282408252	0.24219666495614883	0.21548752527178314	0.24773117098318448	0.29458463878888586	1.5373416753795275E-5	1.537341675379526E-5	-13307.22369365154	0.0	-1411.4787301135875
7591000	-14724.717365014498	-1415.9181348520483	-13308.799230162449	103024.15458427368	-101004.15458427368	522831.6311967595	38911.84654544102	-36891.84654544102	15916.125756222435	1.6622279794852604	0.2387561023524637	0.22163932039007309	0.24773117098318448	0.29187340627428104	1.561404910082199E-5	1.5614049100821994E-5	-13308.799230162449	0.0	-1409.6884482487296
7592000	-14708.238489107285	-1413.2789542954445	-13294.95953481184	106950.77211552253	-104930.77211552253	527961.8264725697	39410.39569871385	-37390.39569871385	15813.512923785798	1.9369652696760904	0.25125582294018206	0.2087851603325657	0.24773117098318448	0.29222784574407007	1.614655284893498E-5	1.6146552848934988E-5	-13294.95953481184	0.0	-1406.5703041100264
7593000	-14714.119635049787	-1423.219004654125	-13290.900630395661	96769.68029314191	-94749.68029314191	534068.0786933572	42628.42591384394	-40608.42591384394	17315.38314021618	1.857378709564404	0.24228317282045164	0.21460039094520222	0.25088859049027834	0.29222784574407007	1.4676878549119823E-5	1.4676878549119818E-5	-13290.900630395661	0.0	-1417.1916948769726
7594000	-14705.997908333018	-1414.0825890336923	-13291.915319299325	87314.29610795675	-85294.29610795675	498390.8728729226	40698.671783957834	-38678.671783957834	16464.748631338865	1.857378709564404	0.24228317282045164	0.21460039094520222	0.25088859049027834	0.29222784574407007	1.5494250579948424E-5	1.5494250579948417E-5	-13291.915319299325	0.0	-1408.1602450089865
7595000	-14716.435765864666	-1414.2811420731537	-13302.154623791512	95552.29778946201	-93532.29778946201	510791.90488400706	40886.815172978975	-38866.815172978975	16045.378638944192	2.0218540466842265	0.24410238095793538	0.2127811828077185	0.2515260691672772	0.2915903670670712	1.5254638568269939E-5	1.5254638568269936E-5	-13302.154623791512	0.0	-1408.2684554884363
7596000	-14700.807938283118	-1412.393791126357	-13288.414147156762	105110.92514706418	-103090.92514706418	521441.65525446436	39634.71985102843	-37614.71985102843	15200.215740607553	1.9170164332667845	0.24410238095793538	0.22255346772193962	0.2411996781345805	0.2921444731855468	1.585443375766263E-5	1.585443375766263E-5	-13288.414147156762	0.0	-1405.993285764732
7597000	-14702.326428028922	-1414.9967270299387	-13287.329700998984	97652.41787278694	-95632.41787278694	520606.2587609312	39717.46752128776	-37697.46752128776	18020.728210376736	1.8867454275041864	0.23733715493486407	0.22143212034642054	0.24392907915438308	0.2973016455643346	1.5475502661362888E-5	1.5475502661362888E-5	-13287.329700998984	0.0	-1408.6600991496339
7598000	-14711.047751942471	-1416.6587840164266	-13294.388967926045	106499.87592735887	-104479.87592735887	539363.9119919633	39928.36650149178	-37908.36650149178	15228.528973431054	1.8951647854048022	0.23733715493486407	0.22143212034642054	0.24392907915438308	0.2973016455643346	1.569109459615977E-5	1.569109459615978E-5	-13294.388967926045	0.0	-1410.0913040539424
7599000	-14710.003146849787	-1415.6503315936793	-13294.352815256108	114625.7881861281	-112605.7881861281	555094.0133615122	39319.55975662514	-37299.55975662514	16076.128094108033	1.8202857506726624	0.2345179652376022	0.20824065011528342	0.25526895179957776	0.30197243284753894	1.5341034402916223E-5	1.5341034402916223E-5	-13294.352815256108	0.0	-1409.032321524143
7600000	-14706.473998876021	-1417.5115568661495	-13288.962442009872	146357.84727914218	-144337.84727914218	624027.0189676542	38879.17590308562	-36859.17590308562	16444.01219560605	1.777460281620838	0.2509326849878058	0.22918429299237184	0.24046773825761505	0.27941528376220964	1.5091083973071321E-5	1.509108397307131E-5	-13288.962442009872	0.0	-1410.053651091387
7601000	-14705.289096137969	-1417.7115675912041	-13287.577528546764	103485.07507663134	-101465.07507663134	547816.5485837078	39629.82312743516	-37609.82312743516	17374.48232532815	1.914440650930863	0.25073144407114034	0.22938553390903732	0.24046773825761505	0.27941528376220964	1.4839727278742724E-5	1.4839727278742724E-5	-13287.577528546764	0.0	-1411.37386891155
7602000	-14704.529887366647	-1416.2762657537628	-13288.253621612885	100693.62877209541	-98673.62877209541	536203.3391875824	39205.20460161035	-37185.20460161035	17137.92768189517	1.9874459697997569	0.263253020147988	0.21066069582441177	0.2457133504004452	0.2803729336271574	1.6357802047131126E-5	1.6357802047131122E-5	-13288.253621612885	0.0	-1409.2217275545715
7603000	-14700.709093646024	-1415.311062254013	-13285.398031392011	91143.9486116188	-89123.9486116188	490475.99624691554	39404.53942572042	-37384.53942572042	16882.96199186555	1.7928233869947652	0.2546897002068859	0.20991093720907433	0.2532621598217076	0.2821372027623345	1.594239000088695E-5	1.5942390000886953E-5	-13285.398031392011	0.0	-1409.2705600572688
7604000	-14715.786780149356	-1418.8593252983458	-13296.92745485101	105174.58194757046	-103154.58194757046	521801.1633598404	39870.26485451359	-37850.26485451359	17027.40385258217	1.822090474671924	0.2546897002068859	0.21252180285932382	0.2506512941714581	0.2821372027623345	1.5113700490068942E-5	1.5113700490068946E-5	-13296.92745485101	0.0	-1412.7889988858994
7605000	-14716.838741413254	-1417.8374292236458	-13299.001312189608	107905.18258469382	-105885.18258469382	528098.6638745284	39054.55069929626	-37034.55069929626	16794.596548030633	1.829179145699265	0.25317816518614344	0.21252180285932382	0.24981711879361287	0.2844829131609222	1.495959370244711E-5	1.4959593702447112E-5	-13299.001312189608	0.0	-1411.7753037501438
7606000	-14714.94471337682	-1421.6211788051874	-13293.323534571633	125173.8962798813	-123153.8962798813	562822.7637949121	39207.006479945136	-37187.006479945136	13178.185467689465	1.961632232913505	0.2480315559887282	0.21572806981402007	0.23576266547483787	0.30047770872241625	1.4955152502163046E-5	1.4955152502163046E-5	-13293.323534571633	0.0	-1415.2628284346688
7607000	-14714.379567025579	-1422.2222162563141	-13292.157350769265	116424.90858744754	-114404.90858744754	554558.9254255611	40071.80723696064	-38051.80723696064	16905.983856904393	1.795731228079049	0.2480315559887282	0.21572806981402007	0.23576266547483787	0.30047770872241625	1.4904783112580193E-5	1.49047831125802E-5	-13292.157350769265	0.0	-1415.8279887902895
7608000	-14714.702909366459	-1423.3573983322144	-13291.345511034244	112296.37865893717	-110276.37865893717	543733.2292392795	40348.94765240099	-38328.94765240099	18751.048353841503	1.795731228079049	0.2480315559887282	0.21572806981402007	0.24668442807565819	0.2895559461215959	1.4731866278431567E-5	1.473186627843156E-5	-13291.345511034244	0.0	-1417.1109415813041
7609000	-14713.29565349637	-1419.5880149250338	-13293.707638571337	116020.4657285033	-114000.4657285033	543399.0767332559	39884.98334272102	-37864.98334272102	17453.072552540012	1.8795964703025227	0.2480315559887282	0.21572806981402007	0.24668442807565819	0.2895559461215959	1.503948824297235E-5	1.5039488242972346E-5	-13293.707638571337	0.0	-1413.2062124789345
7610000	-14717.397579828288	-1419.233252402777	-13298.164327425511	100301.47347274602	-98281.47347274602	514561.37687116803	39991.05497220755	-37971.05497220755	16317.309985632404	1.7798456386462347	0.2480315559887282	0.2083499315265905	0.25406256636308777	0.2895559461215959	1.477390406111001E-5	1.4773904061110012E-5	-13298.164327425511	0.0	-1413.5114496503436
7611000	-14707.008584932177	-1417.8079265916797	-13289.200658340496	92015.53067264477	-89995.53067264477	498322.03846223827	40088.74917051703	-38068.74917051703	15988.691838534141	1.844097192937506	0.2480315559887282	0.2083499315265905	0.25406256636308777	0.2895559461215959	1.5083490321776144E-5	1.5083490321776144E-5	-13289.200658340496	0.0	-1412.1394557510232
7612000	-14714.753225208315	-1420.999233415665	-13293.75399179265	109127.2521165461	-107107.2521165461	534041.4211060705	40406.62076953172	-38386.62076953172	17522.387548534505	1.7562197975097043	0.25479560783892846	0.2136765024671719	0.24729851451288748	0.2842293751810145	1.4907192026104475E-5	1.4907192026104464E-5	-13293.75399179265	0.0	-1414.8709729674017
7613000	-14722.685400531562	-1419.8071116206224	-13302.878288910939	94859.23820352087	-92839.23820352087	510742.9335395633	41097.92383999382	-39077.92383999382	16987.13622240361	1.9229739737008045	0.25479560783892846	0.2136765024671719	0.24729851451288748	0.2842293751810145	1.507475668981506E-5	1.5074756689815058E-5	-13302.878288910939	0.0	-1413.8757320854804
7614000	-14724.110203856455	-1425.1427158555173	-13298.967488000937	126130.80160847885	-124110.80160847885	574447.5812691691	41495.122416938924	-39475.122416938924	17688.83829136342	1.8121262860907277	0.24293443070693244	0.2198169551389078	0.2476450617210953	0.2896035524330668	1.4386738646950624E-5	1.4386738646950627E-5	-13298.967488000937	0.0	-1418.7329775349508
7615000	-14735.143618787155	-1429.825578770362	-13305.318040016793	108922.0115286645	-106902.0115286645	574178.3926949172	41323.796972314994	-39303.796972314994	16828.33067483282	1.971258330846979	0.24293443070693244	0.2198169551389078	0.2476450617210953	0.2896035524330668	1.4770033930352901E-5	1.4770033930352901E-5	-13305.318040016793	0.0	-1423.1715279585421
7616000	-14737.486264587798	-1438.9471171493262	-13298.539147438472	119796.54336290037	-117776.54336290037	619892.8917335682	44140.5655438465	-42120.5655438465	16571.558160753993	1.5945924555771538	0.25134695000076435	0.22079045718643342	0.2460159453791031	0.28184664743370147	1.2776540910675056E-5	1.277654091067506E-5	-13298.539147438472	0.0	-1433.133843497463
7617000	-14706.781434166782	-1434.3106147278893	-13272.470819438893	132955.9574328214	-130935.9574328214	636325.0982427752	43207.05207518279	-41187.05207518279	18819.478196074604	1.76921914170675	0.25134695000076435	0.22040235728223256	0.24731599221728792	0.2809347004997175	1.398110071010383E-5	1.3981100710103831E-5	-13272.470819438893	0.0	-1427.2898304384994
7618000	-14713.027464913077	-1434.8962384862807	-13278.131226426796	119886.31906448722	-117866.31906448722	617012.4412862137	43818.67506107661	-41798.67506107661	19027.194328604182	1.7387232947870446	0.23700045599063405	0.22040235728223256	0.24731599221728792	0.29528119450984786	1.3934164244585721E-5	1.393416424458572E-5	-13278.131226426796	0.0	-1428.1622326210888
7619000	-14703.546841032768	-1432.1426527474343	-13271.404188285334	113691.15574375898	-111671.15574375898	587616.9620548668	41449.3652073414	-39429.3652073414	22464.808404678068	1.8774004334402006	0.25984081537003423	0.22391116551056184	0.23578351787202956	0.28046450124737676	1.4075836181911849E-5	1.407583618191185E-5	-13271.404188285334	0.0	-1425.4827780035478
7620000	-14699.81937086108	-1435.2559031540761	-13264.563467707003	127309.83453378109	-125289.83453378109	626313.280274987	42499.10778972149	-40479.10778972149	17429.627717910313	2.0203625308774136	0.2412913684928947	0.2171519512353771	0.2505613506181681	0.2909953296535625	1.4251712552423188E-5	1.4251712552423186E-5	-13264.563467707003	0.0	-1428.1629204792027
7621000	-14705.476027345292	-1437.244656316324	-13268.231371028967	128295.26639206315	-126275.26639206315	641402.7756564326	42828.21361971078	-40808.21361971078	17327.025613436355	1.7576165129905394	0.2412913684928947	0.2171519512353771	0.2505613506181681	0.2909953296535625	1.3403036709186401E-5	1.3403036709186398E-5	-13268.231371028967	0.0	-1430.636121250445
